"كد درس","نام درس","نوع درس","تعداد واحد نظري","تعداد واحد عملي","كد ارائه کلاس درس","نام كلاس درس","مقطع ارائه درس","نوع ارائه","سطح ارائه","حداقل ظرفيت","حداكثر ظرفيت","تعداد ثبت نامي تاکنون","زمانبندي تشکيل کلاس","زمان امتحان","استاد","ساير اساتيد","مكان برگزاري","دانشجويان مجاز به اخذ کلاس","گروه آموزشی","دانشکده","واحد","استان"
"4628165140","ریاضی عمومی 1","نظري","3","0","163330767","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","50","","دوشنبه  از 13:00 تا 16:30","1403/04/03 از 08:00 تا 10:00","","","","","گروه آموزشي رياضيات و علوم کامپيوتر(7116314)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628165140","ریاضی عمومی 1","نظري","3","0","163330766","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","50","","يكشنبه  از 13:00 تا 16:30","1403/04/03 از 08:00 تا 10:00","","","","","گروه آموزشي رياضيات و علوم کامپيوتر(7116314)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628165140","ریاضی عمومی 1","نظري","3","0","163330765","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","50","","چهارشنبه  از 09:15 تا 13:00","1403/04/03 از 08:00 تا 10:00","","","","","گروه آموزشي رياضيات و علوم کامپيوتر(7116314)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628165140","ریاضی عمومی 1","نظري","3","0","163330764","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","50","","سه شنبه  از 09:15 تا 13:00","1403/04/03 از 08:00 تا 10:00","","","","","گروه آموزشي رياضيات و علوم کامپيوتر(7116314)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628165140","ریاضی عمومی 1","نظري","3","0","163330763","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","50","","سه شنبه  از 07:30 تا 11:00","1403/04/03 از 08:00 تا 10:00","","","","","گروه آموزشي رياضيات و علوم کامپيوتر(7116314)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628165140","ریاضی عمومی 1","نظري","3","0","163330762","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","50","","دوشنبه  از 07:30 تا 11:00","1403/04/03 از 08:00 تا 10:00","","","","","گروه آموزشي رياضيات و علوم کامپيوتر(7116314)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628165140","ریاضی عمومی 1","نظري","3","0","163330761","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","50","","چهارشنبه  از 09:15 تا 13:00","1403/04/03 از 08:00 تا 10:00","","","","","گروه آموزشي رياضيات و علوم کامپيوتر(7116314)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628165140","ریاضی عمومی 1","نظري","3","0","163330760","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","50","","سه شنبه  از 09:15 تا 13:00","1403/04/03 از 08:00 تا 10:00","","","","","گروه آموزشي رياضيات و علوم کامپيوتر(7116314)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6138107856","آمار و احتمالات","نظري","3","0","1633307730","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","10","","چهارشنبه  از 15:30 تا 18:00","1403/04/13 از 08:00 تا 10:00","","","","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6138107856","آمار و احتمالات","نظري","3","0","1633307729","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","10","","دوشنبه  از 13:00 تا 15:30","1403/04/13 از 08:00 تا 10:00","","","","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6138107856","آمار و احتمالات","نظري","3","0","1633307728","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","10","","چهارشنبه  از 10:00 تا 12:00 چهارشنبه  از ...","1403/04/13 از 13:30 تا 15:30","","","","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"6138107856","آمار و احتمالات","نظري","3","0","1633307727","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","10","","سه شنبه  از 10:00 تا 12:00 سه شنبه  از  ...","1403/04/13 از 13:30 تا 15:30","","","","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
