"كد درس","نام درس","استاد","كد ارائه کلاس درس","مقطع ارائه درس","حداكثر ظرفيت","تعداد واحد نظري","تعداد واحد عملي","نوع درس","نام كلاس درس","نوع ارائه","سطح ارائه","حداقل ظرفيت","تعداد ثبت نامي تاکنون","زمانبندي تشکيل کلاس","زمان امتحان","ساير اساتيد","مكان برگزاري","دانشجويان مجاز به اخذ کلاس","گروه آموزشی","دانشکده","واحد","استان"
"90755","انقلاب اسلامی ایران","مصطفی بخرد","163175322","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"سه شنبه  از 09:00 تا 10:30","1402/04/10 از 09:30 تا 11:00",,"212دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90755","انقلاب اسلامی ایران","مصطفی بخرد","163175321","كارشناسي پيوسته","42","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"سه شنبه  از 07:30 تا 09:00","1402/04/10 از 09:30 تا 11:00",,"212دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90755","انقلاب اسلامی ایران","سیدمحسن هاشمی","163175318","كارشناسي پيوسته","42","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"سه شنبه  از 14:00 تا 15:30","1402/04/10 از 09:30 تا 11:00",,"110 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90755","انقلاب اسلامی ایران","سیدمحسن هاشمی","163175317","كارشناسي پيوسته","42","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"سه شنبه  از 12:30 تا 14:00","1402/04/10 از 09:30 تا 11:00",,"110 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90755","انقلاب اسلامی ایران","مسعود زارع","163175316","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"دوشنبه  از 17:00 تا 18:30","1402/04/10 از 09:30 تا 11:00",,"13 دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90755","انقلاب اسلامی ایران","مسعود زارع","163175315","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"دوشنبه  از 15:30 تا 17:00","1402/04/10 از 09:30 تا 11:00",,"13 دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90755","انقلاب اسلامی ایران","مسعود زارع","163175314","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"دوشنبه  از 14:00 تا 15:30","1402/04/10 از 09:30 تا 11:00",,"13 دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90755","انقلاب اسلامی ایران","مسعود زارع","163175313","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"دوشنبه  از 12:30 تا 14:00","1402/04/10 از 09:30 تا 11:00",,"13 دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90755","انقلاب اسلامی ایران","غلامرضا صفرپور","163175306","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"يكشنبه  از 09:00 تا 10:30","1402/04/10 از 09:30 تا 11:00",,"110 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90755","انقلاب اسلامی ایران","غلامرضا صفرپور","163175305","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"يكشنبه  از 07:30 تا 09:00","1402/04/10 از 09:30 تا 11:00",,"110 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","عبدالعلی تجرد","163175341","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"چهارشنبه  از 10:30 تا 12:00","1402/04/10 از 15:00 تا 16:30",,"120 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","عبدالعلی تجرد","163175340","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"چهارشنبه  از 09:00 تا 10:30","1402/04/10 از 15:00 تا 16:30",,"120 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","عبدالعلی تجرد","163175239","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"چهارشنبه  از 07:30 تا 09:00","1402/04/10 از 15:00 تا 16:30",,"120 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","نرجس نصرالهی","163175232","كارشناسي پيوسته","42","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"چهارشنبه  از 09:00 تا 10:30","1402/04/10 از 15:00 تا 16:30",,"313 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","نرجس نصرالهی","163175231","كارشناسي پيوسته","42","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"چهارشنبه  از 07:30 تا 09:00","1402/04/10 از 15:00 تا 16:30",,"313 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","نرجس نصرالهی","163175229","كارشناسي پيوسته","42","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"سه شنبه  از 12:30 تا 14:00","1402/04/10 از 15:00 تا 16:30",,"313 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","نرجس نصرالهی","163175228","كارشناسي پيوسته","42","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"سه شنبه  از 10:30 تا 12:00","1402/04/10 از 15:00 تا 16:30",,"313 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","نرجس نصرالهی","163175226","كارشناسي پيوسته","42","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"سه شنبه  از 09:00 تا 10:30","1402/04/10 از 15:00 تا 16:30",,"313 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","نرجس نصرالهی","163175223","كارشناسي پيوسته","42","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"سه شنبه  از 07:30 تا 09:00","1402/04/10 از 15:00 تا 16:30",,"313 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","عبدالعلی تجرد","163175222","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"دوشنبه  از 15:30 تا 17:00","1402/04/10 از 15:00 تا 16:30",,"210 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","عبدالعلی تجرد","163175219","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"يكشنبه  از 17:00 تا 18:30","1402/04/10 از 15:00 تا 16:30",,"311 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","عبدالعلی تجرد","163175218","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"يكشنبه  از 14:00 تا 15:30","1402/04/10 از 15:00 تا 16:30",,"311 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","علیرضا مختاری","163175211","كارشناسي پيوسته","42","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"يكشنبه  از 09:00 تا 10:30","1402/04/10 از 15:00 تا 16:30",,"کنفرانس 207 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","علیرضا مختاری","163175210","كارشناسي پيوسته","42","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"يكشنبه  از 07:30 تا 09:00","1402/04/10 از 15:00 تا 16:30",,"کنفرانس 207 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","علیرضا مختاری","163175209","كارشناسي پيوسته","42","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"شنبه  از 14:00 تا 15:30","1402/04/10 از 15:00 تا 16:30",,"110 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","علیرضا مختاری","163175208","كارشناسي پيوسته","42","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"شنبه  از 12:30 تا 14:00","1402/04/10 از 15:00 تا 16:30",,"110 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","علیرضا مختاری","163175207","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"شنبه  از 10:30 تا 12:00","1402/04/10 از 15:00 تا 16:30",,"110 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","علیرضا مختاری","163175206","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"شنبه  از 09:00 تا 10:30","1402/04/10 از 15:00 تا 16:30",,"110 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","علیرضا مختاری","163175205","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"شنبه  از 07:30 تا 09:00","1402/04/10 از 15:00 تا 16:30",,"110 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99041","تاریخ تحلیلی صدر اسلام‌","اسفندیار احمدی","163175216","كارشناسي پيوسته","42","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"يكشنبه  از 17:00 تا 18:30","1402/04/10 از 15:00 تا 16:30",,"13 دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
