"كد درس","نام درس","كد ارائه کلاس درس","استاد","مقطع ارائه درس","زمانبندي تشکيل کلاس","نوع درس","تعداد واحد نظري","تعداد واحد عملي","نام كلاس درس","نوع ارائه","سطح ارائه","حداقل ظرفيت","حداكثر ظرفيت","زمان امتحان","مكان برگزاري","گروه آموزشی","دانشکده","واحد","استان"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)","163175162","عباس عرفانی فر","كارشناسي پيوسته","سه شنبه از 14:00 تا 15:30","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"40","1401/11/02 از 08:00 تا 09:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)","163175161","اسداله مصطفی پور","كارشناسي پيوسته","سه شنبه از 12:30 تا 14:00","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"40","1401/11/02 از 08:00 تا 09:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)","163175160","محمدرضا حبیبی مهر","كارشناسي پيوسته","يكشنبه از 10:30 تا 12:00","نظري","2","0","خواهران","حضوري","ارائه در سطح دانشکده",,"40","1401/11/02 از 08:00 تا 09:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)","163175159","محمدرضا حبیبی مهر","كارشناسي پيوسته","يكشنبه از 09:00 تا 10:30","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"40","1401/11/02 از 08:00 تا 09:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)","1631751158","محمدرضا حبیبی مهر","كارشناسي پيوسته","يكشنبه از 07:30 تا 09:00","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"40","1401/11/02 از 08:00 تا 09:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)","163175157","مهدی مهدوی اعلا","كارشناسي پيوسته","شنبه از 14:00 تا 15:30","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"40","1401/11/02 از 08:00 تا 09:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)","163175156","مهدی مهدوی اعلا","كارشناسي پيوسته","شنبه از 12:30 تا 14:00","نظري","2","0","خواهران","حضوري","ارائه در سطح دانشکده",,"40","1401/11/02 از 08:00 تا 09:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)","163175155","بهزاد محمدی","كارشناسي پيوسته","شنبه از 12:30 تا 14:00","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"40","1401/11/02 از 08:00 تا 09:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)","163175154","بهزاد محمدی","كارشناسي پيوسته","شنبه از 10:30 تا 12:00","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"40","1401/11/02 از 08:00 تا 09:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)","163175151","بهزاد محمدی","كارشناسي پيوسته","شنبه از 09:00 تا 10:30","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"40","1401/11/02 از 08:00 تا 09:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)","163175150","بهزاد محمدی","كارشناسي پيوسته","شنبه از 07:30 تا 09:00","نظري","2","0","خواهران","حضوري","ارائه در سطح دانشکده",,"40","1401/11/02 از 08:00 تا 09:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175129","سمیه امیری","كارشناسي پيوسته","دوشنبه از 07:30 تا 09:00","نظري","2","0","خواهران","حضوري","ارائه در سطح دانشکده",,"43","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175128","محمدعلی نعمت الهی","كارشناسي پيوسته","پنج شنبه از 09:00 تا 10:30","نظري","2","0","خواهران","حضوري","ارائه در سطح دانشکده",,"43","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175127","محمدعلی نعمت الهی","كارشناسي پيوسته","پنج شنبه از 07:30 تا 09:00","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"40","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175125","بیژن نوبخت","كارشناسي پيوسته","چهارشنبه از 10:30 تا 12:00","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"43","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175124","بیژن نوبخت","كارشناسي پيوسته","چهارشنبه از 09:00 تا 10:30","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"43","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175123","بیژن نوبخت","كارشناسي پيوسته","چهارشنبه از 07:30 تا 09:00","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"43","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175120","محمدعلی نعمت الهی","كارشناسي پيوسته","يكشنبه از 09:00 تا 10:30","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"43","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175119","محمدعلی نعمت الهی","كارشناسي پيوسته","يكشنبه از 07:30 تا 09:00","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"43","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175117","محمد زمان کشاورز","كارشناسي پيوسته","پنج شنبه از 14:00 تا 15:30","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"43","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175116","عرفانه محمدزاده حقیقی","كارشناسي پيوسته","سه شنبه از 09:00 تا 10:30","نظري","2","0","خواهران","حضوري","ارائه در سطح دانشکده",,"43","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175115","عرفانه محمدزاده حقیقی","كارشناسي پيوسته","سه شنبه از 07:30 تا 09:00","نظري","2","0","خواهران","حضوري","ارائه در سطح دانشکده",,"43","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175111","عباس عرفانی فر","كارشناسي پيوسته","يكشنبه از 15:30 تا 17:00","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"43","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175110","عباس عرفانی فر","كارشناسي پيوسته","يكشنبه از 17:00 تا 18:30","نظري","2","0","خواهران","حضوري","ارائه در سطح دانشکده",,"45","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175109","عباس عرفانی فر","كارشناسي پيوسته","يكشنبه از 14:00 تا 15:30","نظري","2","0","خواهران","حضوري","ارائه در سطح دانشکده",,"45","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175108","اسداله مصطفی پور","كارشناسي پيوسته","يكشنبه از 12:30 تا 14:00","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"40","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175107","اسداله مصطفی پور","كارشناسي پيوسته","يكشنبه از 10:30 تا 12:00","نظري","2","0","خواهران","حضوري","ارائه در سطح دانشکده",,"43","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175106","اسداله مصطفی پور","كارشناسي پيوسته","يكشنبه از 09:00 تا 10:30","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"40","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175105","اسداله مصطفی پور","كارشناسي پيوسته","يكشنبه از 07:30 تا 09:00","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"40","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175102","مهدی مهدوی اعلا","كارشناسي پيوسته","شنبه از 10:30 تا 12:00","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"43","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175101","مهدی مهدوی اعلا","كارشناسي پيوسته","شنبه از 09:00 تا 10:30","نظري","2","0","برادران","حضوري","ارائه در سطح دانشکده",,"43","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","163175100","مهدی مهدوی اعلا","كارشناسي پيوسته","شنبه از 07:30 تا 09:00","نظري","2","0","خواهران","حضوري","ارائه در سطح دانشکده",,"43","1401/10/27 از 11:00 تا 12:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
